TIME,TYPE,SUBJECT_ID,VALUE
0,Comparison,Sisters of Charity Hospital,Not significantly different than NYS 2011 average
0,Comparison,University Hospital,Not significantly different than NYS 2011 average
0,Comparison,Kenmore Mercy Hospital,Not significantly different than NYS 2011 average
0,Comparison,Sisters of Charity Hospital - St Joseph Campus,Not significantly different than NYS 2011 average
0,Comparison,Adirondack Medical Center-Saranac Lake Site,Not significantly different than NYS 2011 average
0,Comparison,Alice Hyde Medical Center,Not significantly different than NYS 2011 average
0,Comparison,Nathan Littauer Hospital,Not significantly different than NYS 2011 average
0,Comparison,United Memorial Medical Center North Street Campus,Not significantly different than NYS 2011 average
0,Comparison,Samaritan Medical Center,Not significantly different than NYS 2011 average
0,Comparison,Carthage Area Hospital Inc,"Not compared, less than 20 procedures"
0,Comparison,Lewis County General Hospital,Not significantly different than NYS 2011 average
0,Comparison,Nicholas H Noyes Memorial Hospital,Not significantly different than NYS 2011 average
0,Comparison,Oneida Healthcare,Not significantly different than NYS 2011 average
0,Comparison,Community Memorial Hospital Inc,Not significantly different than NYS 2011 average
0,Comparison,Highland Hospital,Not significantly different than NYS 2011 average
0,Comparison,Rochester General Hospital,Not significantly different than NYS 2011 average
0,Comparison,Strong Memorial Hospital,Not significantly different than NYS 2011 average
0,Comparison,Lakeside Memorial Hospital,Not significantly different than NYS 2011 average
0,Comparison,The Unity Hospital of Rochester,Not significantly different than NYS 2011 average
0,Comparison,St. Mary's Healthcare,Not significantly different than NYS 2011 average
0,Comparison,Glen Cove Hospital,Not significantly different than NYS 2011 average
0,Comparison,Long Beach Medical Center,Not significantly different than NYS 2011 average
0,Comparison,Winthrop-University Hospital,Not significantly different than NYS 2011 average
0,Comparison,Mercy Medical Center,Not significantly different than NYS 2011 average
0,Comparison,Franklin Hospital,Not significantly different than NYS 2011 average
0,Comparison,South Nassau Communities Hospital,Significantly higher than NYS 2011 average
0,Comparison,Nassau University Medical Center,Not significantly different than NYS 2011 average
0,Comparison,North Shore University Hospital,Not significantly different than NYS 2011 average
0,Comparison,Syosset Hospital,Not significantly different than NYS 2011 average
0,Comparison,St. Joseph Hospital,Not significantly different than NYS 2011 average
0,Comparison,Plainview Hospital,Not significantly different than NYS 2011 average
0,Comparison,St Francis Hospital,Not significantly different than NYS 2011 average
0,Comparison,Eastern Niagara Hospital - Lockport Division,Not significantly different than NYS 2011 average
0,Comparison,Niagara Falls Memorial Medical Center,Not significantly different than NYS 2011 average
0,Comparison,Degraff Memorial Hospital,Not significantly different than NYS 2011 average
0,Comparison,Mount St Marys Hospital and Health Center,Not significantly different than NYS 2011 average
0,Comparison,Eastern Niagara Hospital - Newfane Division,"Not compared, less than 20 procedures"
0,Comparison,"Rome Memorial Hospital, Inc",Not significantly different than NYS 2011 average
0,Comparison,St Elizabeth Medical Center,Not significantly different than NYS 2011 average
0,Comparison,Faxton-St Lukes Healthcare St Lukes Division,Not significantly different than NYS 2011 average
0,Comparison,UPSTATE University Hospital at Community General,Not significantly different than NYS 2011 average
0,Comparison,St Josephs Hospital Health Center,Not significantly different than NYS 2011 average
0,Comparison,University Hospital SUNY Health Science Center,Not significantly different than NYS 2011 average
0,Comparison,Crouse Hospital,Not significantly different than NYS 2011 average
0,Comparison,Geneva General Hospital,Not significantly different than NYS 2011 average
0,Comparison,Clifton Springs Hospital and Clinic,Significantly higher than NYS 2011 average
0,Comparison,F F Thompson Hospital,Not significantly different than NYS 2011 average
0,Comparison,St Luke's Cornwall Hospital/Newburgh,Not significantly different than NYS 2011 average
0,Comparison,Orange Regional Medical Center,Not significantly different than NYS 2011 average
0,Comparison,St Anthony Community Hospital,Not significantly different than NYS 2011 average
0,Comparison,Bon Secours Community Hospital,Not significantly different than NYS 2011 average
0,Comparison,Medina Memorial Hospital,Not significantly different than NYS 2011 average
0,Comparison,Oswego Hospital,Not significantly different than NYS 2011 average
0,Comparison,Aurelia Osborn Fox Memorial Hospital,Not significantly different than NYS 2011 average
0,Comparison,Mary Imogene Bassett Hospital,Not significantly different than NYS 2011 average
0,Comparison,Putnam Hospital Center,Significantly lower than NYS 2011 average
0,Comparison,St. Mary's Hospital,Not significantly different than NYS 2011 average
0,Comparison,Samaritan Hospital,Not significantly different than NYS 2011 average
0,Comparison,Nyack Hospital,Not significantly different than NYS 2011 average
0,Comparison,Good Samaritan Hospital of Suffern,Not significantly different than NYS 2011 average
0,Comparison,Claxton-Hepburn Medical Center,Not significantly different than NYS 2011 average
0,Comparison,Massena Memorial Hospital,"Not compared, less than 20 procedures"
0,Comparison,Gouverneur Hospital,"Not compared, less than 20 procedures"
0,Comparison,Canton-Potsdam Hospital,Not significantly different than NYS 2011 average
0,Comparison,Saratoga Hospital,Not significantly different than NYS 2011 average
0,Comparison,Ellis Hospital,Significantly lower than NYS 2011 average
0,Comparison,Corning Hospital,Not significantly different than NYS 2011 average
0,Comparison,St James Mercy Hospital,"Not compared, less than 20 procedures"
0,Comparison,Ira Davenport Memorial Hospital Inc,"Not compared, less than 20 procedures"
0,Comparison,Brookhaven Memorial Hospital Medical Center Inc,Not significantly different than NYS 2011 average
0,Comparison,Southampton Hospital,Not significantly different than NYS 2011 average
0,Comparison,Eastern Long Island Hospital,Not significantly different than NYS 2011 average
0,Comparison,John T Mather Memorial Hospital of Port Jefferson New York Inc,Not significantly different than NYS 2011 average
0,Comparison,St Charles Hospital,Not significantly different than NYS 2011 average
0,Comparison,Huntington Hospital,Not significantly different than NYS 2011 average
0,Comparison,Southside Hospital,Not significantly different than NYS 2011 average
0,Comparison,Good Samaritan Hospital Medical Center,Not significantly different than NYS 2011 average
0,Comparison,Peconic Bay Medical Center,Not significantly different than NYS 2011 average
0,Comparison,St Catherine of Siena Hospital,Not significantly different than NYS 2011 average
0,Comparison,Catskill Regional Medical Center,Not significantly different than NYS 2011 average
0,Comparison,Cayuga Medical Center at Ithaca,Significantly higher than NYS 2011 average
0,Comparison,HealthAlliance Hospital Mary's Avenue Campus,Significantly lower than NYS 2011 average
0,Comparison,HealthAlliance Hospital Broadway Campus,Significantly lower than NYS 2011 average
0,Comparison,Glens Falls Hospital,Not significantly different than NYS 2011 average
0,Comparison,Newark-Wayne Community Hospital,Not significantly different than NYS 2011 average
0,Comparison,Hudson Valley Hospital Center,Not significantly different than NYS 2011 average
0,Comparison,White Plains Hospital Center,Not significantly different than NYS 2011 average
0,Comparison,Montefiore Mount Vernon Hospital,Not significantly different than NYS 2011 average
0,Comparison,Montefiore New Rochelle Hospital,Not significantly different than NYS 2011 average
0,Comparison,SJRH - St Johns Division,Not significantly different than NYS 2011 average
0,Comparison,St Joseph's Medical Center,Not significantly different than NYS 2011 average
0,Comparison,Northern Westchester Hospital,Not significantly different than NYS 2011 average
0,Comparison,Lawrence Hospital Center,Not significantly different than NYS 2011 average
0,Comparison,Phelps Memorial Hospital Assn,Not significantly different than NYS 2011 average
0,Comparison,Westchester Medical Center,Not significantly different than NYS 2011 average
0,Comparison,Wyoming County Community Hospital,Not significantly different than NYS 2011 average
0,Comparison,Jacobi Medical Center,Not significantly different than NYS 2011 average
0,Comparison,Montefiore Medical Center-Wakefield Hospital,Not significantly different than NYS 2011 average
0,Comparison,Montefiore Medical Center - Henry & Lucy Moses Div,Not significantly different than NYS 2011 average
0,Comparison,Lincoln Medical & Mental Health Center,Not significantly different than NYS 2011 average
0,Comparison,SBH Health System,Not significantly different than NYS 2011 average
0,Comparison,Bronx-Lebanon Hospital Center - Concourse Division,Significantly higher than NYS 2011 average
0,Comparison,Montefiore Medical Center - Montefiore Westchester Square,Not significantly different than NYS 2011 average
0,Comparison,North Central Bronx Hospital,"Not compared, less than 20 procedures"
0,Comparison,Brookdale Hospital Medical Center,Not significantly different than NYS 2011 average
0,Comparison,Brooklyn Hospital Center - Downtown Campus,Significantly higher than NYS 2011 average
0,Comparison,"New York Community Hospital of Brooklyn, Inc",Not significantly different than NYS 2011 average
0,Comparison,Coney Island Hospital,Not significantly different than NYS 2011 average
0,Comparison,Kings County Hospital Center,Not significantly different than NYS 2011 average
0,Comparison,SUNY Downstate Medical Center at LICH,Not significantly different than NYS 2011 average
0,Comparison,Lutheran Medical Center,Not significantly different than NYS 2011 average
0,Comparison,Maimonides Medical Center,Not significantly different than NYS 2011 average
0,Comparison,New York Methodist Hospital,Not significantly different than NYS 2011 average
0,Comparison,Interfaith Medical Center,Not significantly different than NYS 2011 average
0,Comparison,Kingsbrook Jewish Medical Center,Not significantly different than NYS 2011 average
0,Comparison,Wyckoff Heights Medical Center,Not significantly different than NYS 2011 average
0,Comparison,University Hospital of Brooklyn,Significantly lower than NYS 2011 average
0,Comparison,Mount Sinai Beth Israel Brooklyn,Not significantly different than NYS 2011 average
0,Comparison,New York-Presbyterian/Lower Manhattan Hospital,Not significantly different than NYS 2011 average
0,Comparison,Bellevue Hospital Center,Not significantly different than NYS 2011 average
0,Comparison,Mount Sinai Beth Israel,Not significantly different than NYS 2011 average
0,Comparison,Harlem Hospital Center,Not significantly different than NYS 2011 average
0,Comparison,NYU Hospital for Joint Diseases,Not significantly different than NYS 2011 average
0,Comparison,Hospital for Special Surgery,Significantly lower than NYS 2011 average
0,Comparison,Lenox Hill Hospital,Not significantly different than NYS 2011 average
0,Comparison,Memorial Hospital for Cancer and Allied Diseases,Not significantly different than NYS 2011 average
0,Comparison,Metropolitan Hospital Center,Not significantly different than NYS 2011 average
0,Comparison,Mount Sinai Hospital,Significantly higher than NYS 2011 average
0,Comparison,New York Presbyterian Hospital - New York Weill Cornell Center,Not significantly different than NYS 2011 average
0,Comparison,NYU Hospitals Center,Not significantly different than NYS 2011 average
0,Comparison,New York Presbyterian Hospital - Columbia Presbyterian Center,Not significantly different than NYS 2011 average
0,Comparison,Mount Sinai Roosevelt,Not significantly different than NYS 2011 average
0,Comparison,Mount Sinai St. Luke's,Not significantly different than NYS 2011 average
0,Comparison,Elmhurst Hospital Center,Not significantly different than NYS 2011 average
0,Comparison,Flushing Hospital Medical Center,Not significantly different than NYS 2011 average
0,Comparison,Jamaica Hospital Medical Center,Not significantly different than NYS 2011 average
0,Comparison,Long Island Jewish Medical Center,Not significantly different than NYS 2011 average
0,Comparison,Peninsula Hospital Center,Not significantly different than NYS 2011 average
0,Comparison,Queens Hospital Center,Not significantly different than NYS 2011 average
0,Comparison,St Johns Episcopal Hospital So Shore,Not significantly different than NYS 2011 average
0,Comparison,New York Hospital Medical Center of Queens,Significantly higher than NYS 2011 average
0,Comparison,Forest Hills Hospital,Not significantly different than NYS 2011 average
0,Comparison,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Not significantly different than NYS 2011 average
0,Comparison,Woodhull Medical & Mental Health Center,Significantly higher than NYS 2011 average
0,Comparison,Richmond University Medical Center,Not significantly different than NYS 2011 average
0,Comparison,Staten Island University Hosp-North,Not significantly different than NYS 2011 average
0,Comparison,Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,Not significantly different than NYS 2011 average
0,Comparison,Millard Fillmore Suburban Hospital,Not significantly different than NYS 2011 average
0,Comparison,New York Presbyterian Hospital - Allen Hospital,Not significantly different than NYS 2011 average
0,Comparison,New York State - All Hospitals,
0,Comparison,Albany Medical Center Hospital,Not significantly different than NYS 2010 average
0,Comparison,Albany Memorial Hospital,Not significantly different than NYS 2010 average
0,Comparison,St Peters Hospital,Significantly lower than NYS 2010 average
0,Comparison,Memorial Hosp of Wm F & Gertrude F Jones A/K/A Jones Memorial Hosp,"Not compared, less than 20 procedures"
0,Comparison,Our Lady of Lourdes Memorial Hospital Inc,Not significantly different than NYS 2010 average
0,Comparison,United Health Services Hospitals Inc. - Wilson Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Olean General Hospital,Not significantly different than NYS 2010 average
0,Comparison,Auburn Community Hospital,Not significantly different than NYS 2010 average
0,Comparison,Brooks Memorial Hospital,Not significantly different than NYS 2010 average
0,Comparison,Woman's Christian Association,Not significantly different than NYS 2010 average
0,Comparison,TLC Health Network Lake Shore Hospital,Not significantly different than NYS 2010 average
0,Comparison,Arnot Ogden Medical Center,Not significantly different than NYS 2010 average
0,Comparison,St Josephs Hospital,Not significantly different than NYS 2010 average
0,Comparison,Chenango Memorial Hospital Inc,Not significantly different than NYS 2010 average
0,Comparison,Champlain Valley Physicians Hospital Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Columbia Memorial Hospital,Not significantly different than NYS 2010 average
0,Comparison,Cortland Regional Medical Center Inc,Not significantly different than NYS 2010 average
0,Comparison,Mid-Hudson Valley Division of Westchester Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Vassar Brothers Medical Center,Significantly lower than NYS 2010 average
0,Comparison,Northern Dutchess Hospital,Not significantly different than NYS 2010 average
0,Comparison,Buffalo General Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Women And Children's Hospital Of Buffalo,Not significantly different than NYS 2010 average
0,Comparison,Erie County Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Mercy Hospital,Significantly higher than NYS 2010 average
0,Comparison,Millard Fillmore Hospital,Not significantly different than NYS 2010 average
0,Comparison,Roswell Park Cancer Institute,Not significantly different than NYS 2010 average
0,Comparison,Sisters of Charity Hospital,Not significantly different than NYS 2010 average
0,Comparison,University Hospital,Not significantly different than NYS 2010 average
0,Comparison,Kenmore Mercy Hospital,Not significantly different than NYS 2010 average
0,Comparison,Sisters of Charity Hospital - St Joseph Campus,Not significantly different than NYS 2010 average
0,Comparison,Adirondack Medical Center-Saranac Lake Site,Not significantly different than NYS 2010 average
0,Comparison,Alice Hyde Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Nathan Littauer Hospital,Not significantly different than NYS 2010 average
0,Comparison,United Memorial Medical Center North Street Campus,Not significantly different than NYS 2010 average
0,Comparison,Samaritan Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Carthage Area Hospital Inc,"Not compared, less than 20 procedures"
0,Comparison,Lewis County General Hospital,Not significantly different than NYS 2010 average
0,Comparison,Nicholas H Noyes Memorial Hospital,Not significantly different than NYS 2010 average
0,Comparison,Oneida Healthcare,Not significantly different than NYS 2010 average
0,Comparison,Community Memorial Hospital Inc,Not significantly different than NYS 2010 average
0,Comparison,Highland Hospital,Not significantly different than NYS 2010 average
0,Comparison,Rochester General Hospital,Not significantly different than NYS 2010 average
0,Comparison,Strong Memorial Hospital,Not significantly different than NYS 2010 average
0,Comparison,Lakeside Memorial Hospital,Not significantly different than NYS 2010 average
0,Comparison,The Unity Hospital of Rochester,Not significantly different than NYS 2010 average
0,Comparison,St. Mary's Healthcare,Not significantly different than NYS 2010 average
0,Comparison,Glen Cove Hospital,Not significantly different than NYS 2010 average
0,Comparison,Long Beach Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Winthrop-University Hospital,Not significantly different than NYS 2010 average
0,Comparison,Mercy Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Franklin Hospital,Not significantly different than NYS 2010 average
0,Comparison,South Nassau Communities Hospital,Not significantly different than NYS 2010 average
0,Comparison,Nassau University Medical Center,Not significantly different than NYS 2010 average
0,Comparison,North Shore University Hospital,Not significantly different than NYS 2010 average
0,Comparison,Syosset Hospital,Not significantly different than NYS 2010 average
0,Comparison,St. Joseph Hospital,Not significantly different than NYS 2010 average
0,Comparison,Plainview Hospital,Not significantly different than NYS 2010 average
0,Comparison,St Francis Hospital,Not significantly different than NYS 2010 average
0,Comparison,Eastern Niagara Hospital - Lockport Division,Not significantly different than NYS 2010 average
0,Comparison,Niagara Falls Memorial Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Degraff Memorial Hospital,Not significantly different than NYS 2010 average
0,Comparison,Mount St Marys Hospital and Health Center,Not significantly different than NYS 2010 average
0,Comparison,Eastern Niagara Hospital - Newfane Division,Not significantly different than NYS 2010 average
0,Comparison,"Rome Memorial Hospital, Inc",Significantly lower than NYS 2010 average
0,Comparison,St Elizabeth Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Faxton-St Lukes Healthcare St Lukes Division,Not significantly different than NYS 2010 average
0,Comparison,UPSTATE University Hospital at Community General,Not significantly different than NYS 2010 average
0,Comparison,St Josephs Hospital Health Center,Not significantly different than NYS 2010 average
0,Comparison,University Hospital SUNY Health Science Center,Not significantly different than NYS 2010 average
0,Comparison,Crouse Hospital,Not significantly different than NYS 2010 average
0,Comparison,Geneva General Hospital,Significantly lower than NYS 2010 average
0,Comparison,Clifton Springs Hospital and Clinic,Significantly higher than NYS 2010 average
0,Comparison,F F Thompson Hospital,Not significantly different than NYS 2010 average
0,Comparison,St Luke's Cornwall Hospital/Newburgh,Not significantly different than NYS 2010 average
0,Comparison,Orange Regional Medical Center,Not significantly different than NYS 2010 average
0,Comparison,St Anthony Community Hospital,Not significantly different than NYS 2010 average
0,Comparison,Bon Secours Community Hospital,Not significantly different than NYS 2010 average
0,Comparison,Medina Memorial Hospital,Not significantly different than NYS 2010 average
0,Comparison,Oswego Hospital,Not significantly different than NYS 2010 average
0,Comparison,Aurelia Osborn Fox Memorial Hospital,Not significantly different than NYS 2010 average
0,Comparison,Mary Imogene Bassett Hospital,Not significantly different than NYS 2010 average
0,Comparison,Putnam Hospital Center,Significantly lower than NYS 2010 average
0,Comparison,St. Mary's Hospital,Not significantly different than NYS 2010 average
0,Comparison,Samaritan Hospital,Not significantly different than NYS 2010 average
0,Comparison,Nyack Hospital,Not significantly different than NYS 2010 average
0,Comparison,Good Samaritan Hospital of Suffern,Not significantly different than NYS 2010 average
0,Comparison,Claxton-Hepburn Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Massena Memorial Hospital,"Not compared, less than 20 procedures"
0,Comparison,Gouverneur Hospital,"Not compared, less than 20 procedures"
0,Comparison,Canton-Potsdam Hospital,Not significantly different than NYS 2010 average
0,Comparison,Saratoga Hospital,Not significantly different than NYS 2010 average
0,Comparison,Ellis Hospital,Not significantly different than NYS 2010 average
0,Comparison,Corning Hospital,Not significantly different than NYS 2010 average
0,Comparison,St James Mercy Hospital,Not significantly different than NYS 2010 average
0,Comparison,Brookhaven Memorial Hospital Medical Center Inc,Not significantly different than NYS 2010 average
0,Comparison,Southampton Hospital,Not significantly different than NYS 2010 average
0,Comparison,Eastern Long Island Hospital,Not significantly different than NYS 2010 average
0,Comparison,John T Mather Memorial Hospital of Port Jefferson New York Inc,Significantly higher than NYS 2010 average
0,Comparison,St Charles Hospital,Not significantly different than NYS 2010 average
0,Comparison,Huntington Hospital,Not significantly different than NYS 2010 average
0,Comparison,Southside Hospital,Not significantly different than NYS 2010 average
0,Comparison,Good Samaritan Hospital Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Peconic Bay Medical Center,Not significantly different than NYS 2010 average
0,Comparison,St Catherine of Siena Hospital,Not significantly different than NYS 2010 average
0,Comparison,Catskill Regional Medical Center,Significantly lower than NYS 2010 average
0,Comparison,Cayuga Medical Center at Ithaca,Not significantly different than NYS 2010 average
0,Comparison,HealthAlliance Hospital Mary's Avenue Campus,Not significantly different than NYS 2010 average
0,Comparison,HealthAlliance Hospital Broadway Campus,Significantly lower than NYS 2010 average
0,Comparison,Glens Falls Hospital,Not significantly different than NYS 2010 average
0,Comparison,Newark-Wayne Community Hospital,Not significantly different than NYS 2010 average
0,Comparison,Hudson Valley Hospital Center,Not significantly different than NYS 2010 average
0,Comparison,White Plains Hospital Center,Not significantly different than NYS 2010 average
0,Comparison,Montefiore Mount Vernon Hospital,Not significantly different than NYS 2010 average
0,Comparison,Montefiore New Rochelle Hospital,Not significantly different than NYS 2010 average
0,Comparison,SJRH - St Johns Division,Not significantly different than NYS 2010 average
0,Comparison,St Joseph's Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Northern Westchester Hospital,Not significantly different than NYS 2010 average
0,Comparison,Lawrence Hospital Center,Not significantly different than NYS 2010 average
0,Comparison,Phelps Memorial Hospital Assn,Not significantly different than NYS 2010 average
0,Comparison,Westchester Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Wyoming County Community Hospital,Not significantly different than NYS 2010 average
0,Comparison,Jacobi Medical Center,Significantly higher than NYS 2010 average
0,Comparison,Montefiore Medical Center-Wakefield Hospital,Not significantly different than NYS 2010 average
0,Comparison,Montefiore Medical Center - Henry & Lucy Moses Div,Not significantly different than NYS 2010 average
0,Comparison,Lincoln Medical & Mental Health Center,Not significantly different than NYS 2010 average
0,Comparison,SBH Health System,Not significantly different than NYS 2010 average
0,Comparison,Bronx-Lebanon Hospital Center - Concourse Division,Not significantly different than NYS 2010 average
0,Comparison,Montefiore Medical Center - Montefiore Westchester Square,Significantly lower than NYS 2010 average
0,Comparison,North Central Bronx Hospital,"Not compared, less than 20 procedures"
0,Comparison,Brookdale Hospital Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Brooklyn Hospital Center - Downtown Campus,Significantly higher than NYS 2010 average
0,Comparison,"New York Community Hospital of Brooklyn, Inc",Not significantly different than NYS 2010 average
0,Comparison,Coney Island Hospital,Not significantly different than NYS 2010 average
0,Comparison,Kings County Hospital Center,Not significantly different than NYS 2010 average
0,Comparison,SUNY Downstate Medical Center at LICH,Not significantly different than NYS 2010 average
0,Comparison,Lutheran Medical Center,Significantly lower than NYS 2010 average
0,Comparison,Maimonides Medical Center,Not significantly different than NYS 2010 average
0,Comparison,New York Methodist Hospital,Not significantly different than NYS 2010 average
0,Comparison,Interfaith Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Kingsbrook Jewish Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Wyckoff Heights Medical Center,Not significantly different than NYS 2010 average
0,Comparison,University Hospital of Brooklyn,Not significantly different than NYS 2010 average
0,Comparison,Mount Sinai Beth Israel Brooklyn,Not significantly different than NYS 2010 average
0,Comparison,New York-Presbyterian/Lower Manhattan Hospital,Not significantly different than NYS 2010 average
0,Comparison,Bellevue Hospital Center,Significantly higher than NYS 2010 average
0,Comparison,Mount Sinai Beth Israel,Not significantly different than NYS 2010 average
0,Comparison,Harlem Hospital Center,Not significantly different than NYS 2010 average
0,Comparison,NYU Hospital for Joint Diseases,Not significantly different than NYS 2010 average
0,Comparison,Hospital for Special Surgery,Significantly lower than NYS 2010 average
0,Comparison,Lenox Hill Hospital,Not significantly different than NYS 2010 average
0,Comparison,Memorial Hospital for Cancer and Allied Diseases,Not significantly different than NYS 2010 average
0,Comparison,Metropolitan Hospital Center,Not significantly different than NYS 2010 average
0,Comparison,Mount Sinai Hospital,Significantly higher than NYS 2010 average
0,Comparison,New York Presbyterian Hospital - New York Weill Cornell Center,Not significantly different than NYS 2010 average
0,Comparison,NYU Hospitals Center,Not significantly different than NYS 2010 average
0,Comparison,New York Presbyterian Hospital - Columbia Presbyterian Center,Not significantly different than NYS 2010 average
0,Comparison,Mount Sinai Roosevelt,Not significantly different than NYS 2010 average
0,Comparison,Mount Sinai St. Luke's,Not significantly different than NYS 2010 average
0,Comparison,Elmhurst Hospital Center,Not significantly different than NYS 2010 average
0,Comparison,Flushing Hospital Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Jamaica Hospital Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Long Island Jewish Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Peninsula Hospital Center,Not significantly different than NYS 2010 average
0,Comparison,Queens Hospital Center,Not significantly different than NYS 2010 average
0,Comparison,St Johns Episcopal Hospital So Shore,Not significantly different than NYS 2010 average
0,Comparison,New York Hospital Medical Center of Queens,Not significantly different than NYS 2010 average
0,Comparison,Forest Hills Hospital,Significantly higher than NYS 2010 average
0,Comparison,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Significantly higher than NYS 2010 average
0,Comparison,Woodhull Medical & Mental Health Center,Not significantly different than NYS 2010 average
0,Comparison,Richmond University Medical Center,Not significantly different than NYS 2010 average
0,Comparison,Staten Island University Hosp-North,Not significantly different than NYS 2010 average
0,Comparison,Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,Not significantly different than NYS 2010 average
0,Comparison,Millard Fillmore Suburban Hospital,Not significantly different than NYS 2010 average
0,Comparison,New York Presbyterian Hospital - Allen Hospital,Not significantly different than NYS 2010 average
0,Comparison,New York State - All Hospitals,
0,Comparison,Albany Medical Center Hospital,Not significantly different than NYS 2009 average
0,Comparison,Albany Memorial Hospital,Significantly lower than NYS 2009 average
0,Comparison,St Peters Hospital,Significantly lower than NYS 2009 average
0,Comparison,Memorial Hosp of Wm F & Gertrude F Jones A/K/A Jones Memorial Hosp,"Not compared, less than 20 procedures"
0,Comparison,Our Lady of Lourdes Memorial Hospital Inc,Not significantly different than NYS 2009 average
0,Comparison,United Health Services Hospitals Inc. - Wilson Medical Center,Not significantly different than NYS 2009 average
0,Comparison,Olean General Hospital,Not significantly different than NYS 2009 average
0,Comparison,Auburn Community Hospital,Not significantly different than NYS 2009 average
0,Comparison,Brooks Memorial Hospital,Not significantly different than NYS 2009 average
0,Comparison,Woman's Christian Association,Not significantly different than NYS 2009 average
0,Comparison,TLC Health Network Lake Shore Hospital,Not significantly different than NYS 2009 average
0,Comparison,Arnot Ogden Medical Center,Not significantly different than NYS 2009 average
0,Comparison,St Josephs Hospital,Not significantly different than NYS 2009 average
0,Comparison,Chenango Memorial Hospital Inc,Not significantly different than NYS 2009 average
0,Comparison,Champlain Valley Physicians Hospital Medical Center,Not significantly different than NYS 2009 average
0,Comparison,Columbia Memorial Hospital,Not significantly different than NYS 2009 average
0,Comparison,Cortland Regional Medical Center Inc,Not significantly different than NYS 2009 average
0,Comparison,Mid-Hudson Valley Division of Westchester Medical Center,Not significantly different than NYS 2009 average
0,Comparison,Vassar Brothers Medical Center,Significantly lower than NYS 2009 average
0,Comparison,Northern Dutchess Hospital,Not significantly different than NYS 2009 average
0,Comparison,Buffalo General Medical Center,Not significantly different than NYS 2009 average
0,Comparison,Women And Children's Hospital Of Buffalo,Not significantly different than NYS 2009 average
0,Comparison,Erie County Medical Center,Not significantly different than NYS 2009 average
0,Comparison,Mercy Hospital,Significantly higher than NYS 2009 average
0,Comparison,Millard Fillmore Hospital,Not significantly different than NYS 2009 average
0,Comparison,Roswell Park Cancer Institute,Not significantly different than NYS 2009 average
0,Comparison,Sisters of Charity Hospital,Not significantly different than NYS 2009 average
0,Comparison,University Hospital,Significantly lower than NYS 2009 average
0,Comparison,Kenmore Mercy Hospital,Not significantly different than NYS 2009 average
0,Comparison,Sisters of Charity Hospital - St Joseph Campus,Not significantly different than NYS 2009 average
0,Comparison,Adirondack Medical Center-Saranac Lake Site,Not significantly different than NYS 2009 average
0,Comparison,Alice Hyde Medical Center,Not significantly different than NYS 2009 average
0,Comparison,Nathan Littauer Hospital,Not significantly different than NYS 2009 average
0,Comparison,United Memorial Medical Center North Street Campus,Not significantly different than NYS 2009 average
0,Comparison,Samaritan Medical Center,Not significantly different than NYS 2009 average
0,Comparison,Carthage Area Hospital Inc,"Not compared, less than 20 procedures"
0,Comparison,Lewis County General Hospital,Not significantly different than NYS 2009 average
0,Comparison,Nicholas H Noyes Memorial Hospital,Not significantly different than NYS 2009 average
0,Comparison,Oneida Healthcare,Not significantly different than NYS 2009 average
0,Comparison,Community Memorial Hospital Inc,Not significantly different than NYS 2009 average
0,Comparison,Highland Hospital,Not significantly different than NYS 2009 average
0,Comparison,Rochester General Hospital,Significantly lower than NYS 2009 average
0,Comparison,Strong Memorial Hospital,Not significantly different than NYS 2009 average
0,Comparison,Lakeside Memorial Hospital,Not significantly different than NYS 2009 average
0,Comparison,The Unity Hospital of Rochester,Significantly lower than NYS 2009 average
0,Comparison,St. Mary's Healthcare,Not significantly different than NYS 2009 average
0,Comparison,Glen Cove Hospital,Not significantly different than NYS 2009 average
0,Comparison,Long Beach Medical Center,Not significantly different than NYS 2009 average
0,Comparison,Winthrop-University Hospital,Not significantly different than NYS 2009 average
